"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2003",26.9351382089425,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2004",27.9341362225523,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2005",27.4254352313944,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2006",27.7238601154149,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2007",29.874914186402,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2008",28.9535791647293,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2009",27.7880287825179,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2010",28.4648918029146,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2011",28.3682225373826,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2012",27.5417770288162,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2013",28.3544377880559,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2014",29.783278486906,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2015",32.0920709813233,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2016",33.578987053489,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2017",33.0682454722269,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1990",25.925686897027,"E"
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1991",21.2869263076422,"E"
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1992",21.4475537368554,"E"
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1993",20.7578297046858,"E"
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1994",21.3952316308688,"E"
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1995",22.9605173449227,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1996",22.0946007054355,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1997",23.3594100353779,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1998",25.9819822792747,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1999",24.1244818331558,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2000",27.2288811486492,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2001",27.2298820217084,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2002",28.7581820290198,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2003",33.3912971522466,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2004",34.2648184150678,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2005",34.6096996571318,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2006",37.8639851040919,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2007",38.564590078351,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2008",37.8569890106985,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2009",37.1844501708196,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2010",40.055130499039,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2011",42.5631723792845,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2012",44.4435920646854,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2013",46.3198331819457,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2014",47.5689217230576,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2015",49.4978969330551,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2016",52.1945482055889,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2017",54.2928401542693,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1990",19.35398920269,"E"
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1991",22.8955591666478,"E"
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1992",19.9467339203148,"E"
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1993",19.7643541877736,"E"
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1994",19.3445937306807,"E"
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1995",20.7178770058285,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1996",23.3809421111583,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1997",27.1145317884069,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1998",30.678469483723,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1999",29.8970572727529,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2000",33.5616585055031,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2001",30.8453871539308,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2002",32.1661991221512,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2003",36.0460085349852,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2004",36.9483485556158,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2005",35.6652612704297,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2006",39.9274086204834,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2007",42.0974145443982,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2008",42.8974650660268,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2009",38.0414631018038,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2010",42.053195949901,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2011",44.5195503770685,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2012",44.8838700768676,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2013",44.3720332308324,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2014",46.1280028830002,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2015",46.4048998238001,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2016",48.1581441632744,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2017",50.2705244050223,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1970",19.1072600336532,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1971",19.6471896029429,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1972",21.3344504751636,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1973",20.9371328429244,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1974",21.0475244919964,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1975",15.9804097026573,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1976",13.6571542936305,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1977",14.4324453009658,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1978",15.7590481459947,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1979",21.1933793334432,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1980",21.4519133452336,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1981",20.327482078734,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1982",20.6804172183011,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1983",24.5475658854678,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1984",29.1749966526455,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1985",29.2377517671392,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1986",25.9908276169493,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1987",27.3342986686311,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1988",27.6323577046377,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1989",29.4605917563958,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1990",29.1646259459206,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1991",26.5434161019802,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1992",24.4548535727328,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1993",23.5964644737211,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1994",25.1296433444533,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1995",26.765554039587,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1996",26.5468088870944,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1997",27.1454164091975,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1998",27.3218355632049,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1999",26.4718665153461,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2000",28.19085673866,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2001",27.4239965888504,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2002",26.945552821905,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2003",26.7517090393724,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2004",27.2543875345978,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2005",26.7342551972326,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2006",29.9170673289114,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2007",31.0057427828733,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2008",31.1252705012107,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2009",27.0807114054582,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2010",29.8732519100281,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2011",34.2913336262909,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2012",37.7105706067037,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2013",39.516176040327,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2014",40.0743741060985,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2015",40.4026096326703,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2016",40.0144586737405,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2017",42.6992365194376,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1970",24.1008609013457,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1971",25.021404354193,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1972",24.8922378237683,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1973",26.2941507606336,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1974",32.8873734569436,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1975",25.5476705019523,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1976",24.0528115024204,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1977",26.0908135692898,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1978",25.3664060330286,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1979",29.5336894166962,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1980",32.7767622899393,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1981",35.2420208064577,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1982",35.0751036245234,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1983",34.3728605402378,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1984",35.2290745107252,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1985",32.2709097207608,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1986",28.022423339436,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1987",32.2341169934873,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1988",35.5592108519211,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1989",35.4002222091781,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1990",35.8828827444706,"E"
